delivery_date,hour_ending,repeated_hour_flag,settlement_point,settlement_point_price
3/27/2026,1:00,N,LZ_LCRA,24.77
3/27/2026,1:00,N,LZ_NORTH,19.04
3/27/2026,1:00,N,LZ_RAYBN,17.42
3/27/2026,1:00,N,LZ_SOUTH,26.69
3/27/2026,1:00,N,LZ_WEST,6.61
3/27/2026,2:00,N,HB_BUSAVG,17.36
3/27/2026,2:00,N,HB_HOUSTON,26.85
3/27/2026,2:00,N,HB_HUBAVG,16.65
3/27/2026,2:00,N,HB_NORTH,15.68
3/27/2026,2:00,N,HB_PAN,-0.53
3/27/2026,2:00,N,HB_SOUTH,25.42
3/27/2026,2:00,N,HB_WEST,-1.34
3/27/2026,2:00,N,LZ_AEN,28.44
3/27/2026,2:00,N,LZ_CPS,26.48
3/27/2026,2:00,N,LZ_HOUSTON,26.93
3/27/2026,2:00,N,LZ_LCRA,23.15
3/27/2026,2:00,N,LZ_NORTH,17.6
3/27/2026,2:00,N,LZ_RAYBN,16.13
3/27/2026,2:00,N,LZ_SOUTH,25.49
3/27/2026,2:00,N,LZ_WEST,4.9
3/27/2026,3:00,N,HB_BUSAVG,15.59
3/27/2026,3:00,N,HB_HOUSTON,24.19
3/27/2026,3:00,N,HB_HUBAVG,15.12
3/27/2026,3:00,N,HB_NORTH,13.75
3/27/2026,3:00,N,HB_PAN,-0.22
3/27/2026,3:00,N,HB_SOUTH,23.34
3/27/2026,3:00,N,HB_WEST,-0.78
3/27/2026,3:00,N,LZ_AEN,25.81
3/27/2026,3:00,N,LZ_CPS,23.67
3/27/2026,3:00,N,LZ_HOUSTON,24.26
3/27/2026,3:00,N,LZ_LCRA,20.64
3/27/2026,3:00,N,LZ_NORTH,15.52
3/27/2026,3:00,N,LZ_RAYBN,14.15
3/27/2026,3:00,N,LZ_SOUTH,24.07
3/27/2026,3:00,N,LZ_WEST,5.52
3/27/2026,4:00,N,HB_BUSAVG,15.98
3/27/2026,4:00,N,HB_HOUSTON,23.57
3/27/2026,4:00,N,HB_HUBAVG,15.68
3/27/2026,4:00,N,HB_NORTH,14.16
3/27/2026,4:00,N,HB_PAN,2
3/27/2026,4:00,N,HB_SOUTH,23.02
3/27/2026,4:00,N,HB_WEST,1.99
3/27/2026,4:00,N,LZ_AEN,25.32
3/27/2026,4:00,N,LZ_CPS,23.12
3/27/2026,4:00,N,LZ_HOUSTON,23.64
3/27/2026,4:00,N,LZ_LCRA,20.41
3/27/2026,4:00,N,LZ_NORTH,15.8
3/27/2026,4:00,N,LZ_RAYBN,14.53
3/27/2026,4:00,N,LZ_SOUTH,23.87
3/27/2026,4:00,N,LZ_WEST,7.86
3/27/2026,5:00,N,HB_BUSAVG,19.29
3/27/2026,5:00,N,HB_HOUSTON,25.05
3/27/2026,5:00,N,HB_HUBAVG,19.26
3/27/2026,5:00,N,HB_NORTH,17.79
3/27/2026,5:00,N,HB_PAN,8.33
3/27/2026,5:00,N,HB_SOUTH,24.17
3/27/2026,5:00,N,HB_WEST,10.02
3/27/2026,5:00,N,LZ_AEN,25.97
3/27/2026,5:00,N,LZ_CPS,24.68
3/27/2026,5:00,N,LZ_HOUSTON,25.06
3/27/2026,5:00,N,LZ_LCRA,22.51
3/27/2026,5:00,N,LZ_NORTH,19.01
3/27/2026,5:00,N,LZ_RAYBN,18.06
3/27/2026,5:00,N,LZ_SOUTH,24.43
3/27/2026,5:00,N,LZ_WEST,15.13
3/27/2026,6:00,N,HB_BUSAVG,26.36
3/27/2026,6:00,N,HB_HOUSTON,30.63
3/27/2026,6:00,N,HB_HUBAVG,26.47
3/27/2026,6:00,N,HB_NORTH,25.12
3/27/2026,6:00,N,HB_PAN,16.6
3/27/2026,6:00,N,HB_SOUTH,29.78
3/27/2026,6:00,N,HB_WEST,20.36
3/27/2026,6:00,N,LZ_AEN,31.44
3/27/2026,6:00,N,LZ_CPS,30.5
3/27/2026,6:00,N,LZ_HOUSTON,30.66
3/27/2026,6:00,N,LZ_LCRA,28.91
3/27/2026,6:00,N,LZ_NORTH,26.16
3/27/2026,6:00,N,LZ_RAYBN,25.42
3/27/2026,6:00,N,LZ_SOUTH,29.64
3/27/2026,6:00,N,LZ_WEST,24.12
3/27/2026,7:00,N,HB_BUSAVG,27.05
3/27/2026,7:00,N,HB_HOUSTON,30.52
3/27/2026,7:00,N,HB_HUBAVG,26.87
3/27/2026,7:00,N,HB_NORTH,26.21
3/27/2026,7:00,N,HB_PAN,15.03
3/27/2026,7:00,N,HB_SOUTH,30.42
3/27/2026,7:00,N,HB_WEST,20.35
3/27/2026,7:00,N,LZ_AEN,31.4
3/27/2026,7:00,N,LZ_CPS,30.73
3/27/2026,7:00,N,LZ_HOUSTON,30.6
3/27/2026,7:00,N,LZ_LCRA,29.36
3/27/2026,7:00,N,LZ_NORTH,27.51
3/27/2026,7:00,N,LZ_RAYBN,26.73
3/27/2026,7:00,N,LZ_SOUTH,30.56
3/27/2026,7:00,N,LZ_WEST,22.89
3/27/2026,8:00,N,HB_BUSAVG,28.11
3/27/2026,8:00,N,HB_HOUSTON,33.22
3/27/2026,8:00,N,HB_HUBAVG,27.39
3/27/2026,8:00,N,HB_NORTH,27.57
3/27/2026,8:00,N,HB_PAN,10.94
3/27/2026,8:00,N,HB_SOUTH,32.65
3/27/2026,8:00,N,HB_WEST,16.13
3/27/2026,8:00,N,LZ_AEN,33.68
3/27/2026,8:00,N,LZ_CPS,32.78
3/27/2026,8:00,N,LZ_HOUSTON,33.27
3/27/2026,8:00,N,LZ_LCRA,31.06
3/27/2026,8:00,N,LZ_NORTH,29.44
3/27/2026,8:00,N,LZ_RAYBN,28.46
3/27/2026,8:00,N,LZ_SOUTH,32.92
3/27/2026,8:00,N,LZ_WEST,17.95
3/27/2026,9:00,N,HB_BUSAVG,19.21
3/27/2026,9:00,N,HB_HOUSTON,29.92
3/27/2026,9:00,N,HB_HUBAVG,17.77
3/27/2026,9:00,N,HB_NORTH,18.83
3/27/2026,9:00,N,HB_PAN,-3.38
3/27/2026,9:00,N,HB_SOUTH,25.43
3/27/2026,9:00,N,HB_WEST,-3.1
3/27/2026,9:00,N,LZ_AEN,26.56
3/27/2026,9:00,N,LZ_CPS,25.22
3/27/2026,9:00,N,LZ_HOUSTON,29.28
3/27/2026,9:00,N,LZ_LCRA,23.05
3/27/2026,9:00,N,LZ_NORTH,21.82
3/27/2026,9:00,N,LZ_RAYBN,20.46
3/27/2026,9:00,N,LZ_SOUTH,25.83
3/27/2026,9:00,N,LZ_WEST,-2.88
3/27/2026,10:00,N,HB_BUSAVG,11.88
3/27/2026,10:00,N,HB_HOUSTON,27.49
3/27/2026,10:00,N,HB_HUBAVG,11.13
3/27/2026,10:00,N,HB_NORTH,10.6
3/27/2026,10:00,N,HB_PAN,-11.72
3/27/2026,10:00,N,HB_SOUTH,17.24
3/27/2026,10:00,N,HB_WEST,-10.8
3/27/2026,10:00,N,LZ_AEN,17.91
3/27/2026,10:00,N,LZ_CPS,17.56
3/27/2026,10:00,N,LZ_HOUSTON,26.3
3/27/2026,10:00,N,LZ_LCRA,15.71
3/27/2026,10:00,N,LZ_NORTH,12.96
3/27/2026,10:00,N,LZ_RAYBN,12.01
3/27/2026,10:00,N,LZ_SOUTH,16.53
3/27/2026,10:00,N,LZ_WEST,-9.93
3/27/2026,11:00,N,HB_BUSAVG,11.01
3/27/2026,11:00,N,HB_HOUSTON,32.4
3/27/2026,11:00,N,HB_HUBAVG,11.09
3/27/2026,11:00,N,HB_NORTH,8.4
3/27/2026,11:00,N,HB_PAN,-14.56
3/27/2026,11:00,N,HB_SOUTH,16.33
3/27/2026,11:00,N,HB_WEST,-12.79
3/27/2026,11:00,N,LZ_AEN,16.28
3/27/2026,11:00,N,LZ_CPS,17.32
3/27/2026,11:00,N,LZ_HOUSTON,30.6
3/27/2026,11:00,N,LZ_LCRA,15.12
3/27/2026,11:00,N,LZ_NORTH,10.13
3/27/2026,11:00,N,LZ_RAYBN,9.39
3/27/2026,11:00,N,LZ_SOUTH,14.68
3/27/2026,11:00,N,LZ_WEST,-11.29
3/27/2026,12:00,N,HB_BUSAVG,10.22
3/27/2026,12:00,N,HB_HOUSTON,34.01
3/27/2026,12:00,N,HB_HUBAVG,10.27
3/27/2026,12:00,N,HB_NORTH,7.27
3/27/2026,12:00,N,HB_PAN,-19.03
3/27/2026,12:00,N,HB_SOUTH,16.59
3/27/2026,12:00,N,HB_WEST,-16.8
3/27/2026,12:00,N,LZ_AEN,17.99
3/27/2026,12:00,N,LZ_CPS,17.21
3/27/2026,12:00,N,LZ_HOUSTON,32.54
3/27/2026,12:00,N,LZ_LCRA,15.39
3/27/2026,12:00,N,LZ_NORTH,8.5
3/27/2026,12:00,N,LZ_RAYBN,7.99
3/27/2026,12:00,N,LZ_SOUTH,16.1
3/27/2026,12:00,N,LZ_WEST,-14.8
3/27/2026,13:00,N,HB_BUSAVG,12.5
3/27/2026,13:00,N,HB_HOUSTON,42.02
3/27/2026,13:00,N,HB_HUBAVG,13.55
3/27/2026,13:00,N,HB_NORTH,7.41
3/27/2026,13:00,N,HB_PAN,-18.79
3/27/2026,13:00,N,HB_SOUTH,21.25
3/27/2026,13:00,N,HB_WEST,-16.5
3/27/2026,13:00,N,LZ_AEN,20.73
3/27/2026,13:00,N,LZ_CPS,21.88
3/27/2026,13:00,N,LZ_HOUSTON,39.23
3/27/2026,13:00,N,LZ_LCRA,19.9
3/27/2026,13:00,N,LZ_NORTH,8.6
3/27/2026,13:00,N,LZ_RAYBN,8.09
3/27/2026,13:00,N,LZ_SOUTH,21.57
3/27/2026,13:00,N,LZ_WEST,-14.41
3/27/2026,14:00,N,HB_BUSAVG,15.81
3/27/2026,14:00,N,HB_HOUSTON,47.4
3/27/2026,14:00,N,HB_HUBAVG,16.42
3/27/2026,14:00,N,HB_NORTH,10.98
3/27/2026,14:00,N,HB_PAN,-19.77
3/27/2026,14:00,N,HB_SOUTH,25.13
3/27/2026,14:00,N,HB_WEST,-17.84
3/27/2026,14:00,N,LZ_AEN,25.9
3/27/2026,14:00,N,LZ_CPS,27.47
3/27/2026,14:00,N,LZ_HOUSTON,45.16
3/27/2026,14:00,N,LZ_LCRA,25.21
3/27/2026,14:00,N,LZ_NORTH,12.3
3/27/2026,14:00,N,LZ_RAYBN,11.87
3/27/2026,14:00,N,LZ_SOUTH,26.05
3/27/2026,14:00,N,LZ_WEST,-15.65
3/27/2026,15:00,N,HB_BUSAVG,16.37
3/27/2026,15:00,N,HB_HOUSTON,53.2
3/27/2026,15:00,N,HB_HUBAVG,18.09
3/27/2026,15:00,N,HB_NORTH,9.16
3/27/2026,15:00,N,HB_PAN,-20.05
3/27/2026,15:00,N,HB_SOUTH,28.71
3/27/2026,15:00,N,HB_WEST,-18.72
3/27/2026,15:00,N,LZ_AEN,30.63
3/27/2026,15:00,N,LZ_CPS,32.7
3/27/2026,15:00,N,LZ_HOUSTON,51.69
3/27/2026,15:00,N,LZ_LCRA,29.56
3/27/2026,15:00,N,LZ_NORTH,10.99
3/27/2026,15:00,N,LZ_RAYBN,10.37
3/27/2026,15:00,N,LZ_SOUTH,31.73
3/27/2026,15:00,N,LZ_WEST,-16.94
3/27/2026,16:00,N,HB_BUSAVG,18.02
3/27/2026,16:00,N,HB_HOUSTON,52.86
3/27/2026,16:00,N,HB_HUBAVG,19.55
3/27/2026,16:00,N,HB_NORTH,10.69
3/27/2026,16:00,N,HB_PAN,-18.59
3/27/2026,16:00,N,HB_SOUTH,32.11
3/27/2026,16:00,N,HB_WEST,-17.48
3/27/2026,16:00,N,LZ_AEN,37.63
3/27/2026,16:00,N,LZ_CPS,39.24
3/27/2026,16:00,N,LZ_HOUSTON,51.52
3/27/2026,16:00,N,LZ_LCRA,34.15
3/27/2026,16:00,N,LZ_NORTH,12.29
3/27/2026,16:00,N,LZ_RAYBN,11.91
3/27/2026,16:00,N,LZ_SOUTH,36.11
3/27/2026,16:00,N,LZ_WEST,-15.48
3/27/2026,17:00,N,HB_BUSAVG,21.95
3/27/2026,17:00,N,HB_HOUSTON,56.01
3/27/2026,17:00,N,HB_HUBAVG,23.08
3/27/2026,17:00,N,HB_NORTH,15.41
3/27/2026,17:00,N,HB_PAN,-14.54
3/27/2026,17:00,N,HB_SOUTH,35.08
3/27/2026,17:00,N,HB_WEST,-14.17
3/27/2026,17:00,N,LZ_AEN,40.9
3/27/2026,17:00,N,LZ_CPS,42.86
3/27/2026,17:00,N,LZ_HOUSTON,55.02
3/27/2026,17:00,N,LZ_LCRA,38.19
3/27/2026,17:00,N,LZ_NORTH,17.36
3/27/2026,17:00,N,LZ_RAYBN,16.63
3/27/2026,17:00,N,LZ_SOUTH,40.54
3/27/2026,17:00,N,LZ_WEST,-12.26
3/27/2026,18:00,N,HB_BUSAVG,23.38
3/27/2026,18:00,N,HB_HOUSTON,52.1
3/27/2026,18:00,N,HB_HUBAVG,23.69
3/27/2026,18:00,N,HB_NORTH,18.08
3/27/2026,18:00,N,HB_PAN,-11.62
3/27/2026,18:00,N,HB_SOUTH,36.87
3/27/2026,18:00,N,HB_WEST,-12.27
3/27/2026,18:00,N,LZ_AEN,42.86
3/27/2026,18:00,N,LZ_CPS,45.07
3/27/2026,18:00,N,LZ_HOUSTON,51.12
3/27/2026,18:00,N,LZ_LCRA,39.91
3/27/2026,18:00,N,LZ_NORTH,20.32
3/27/2026,18:00,N,LZ_RAYBN,19.4
3/27/2026,18:00,N,LZ_SOUTH,40.95
3/27/2026,18:00,N,LZ_WEST,-10.97
3/27/2026,19:00,N,HB_BUSAVG,29.53
3/27/2026,19:00,N,HB_HOUSTON,63.08
3/27/2026,19:00,N,HB_HUBAVG,29.73
3/27/2026,19:00,N,HB_NORTH,23.53
3/27/2026,19:00,N,HB_PAN,-8.38
3/27/2026,19:00,N,HB_SOUTH,45.37
3/27/2026,19:00,N,HB_WEST,-13.07
3/27/2026,19:00,N,LZ_AEN,48.41
3/27/2026,19:00,N,LZ_CPS,50.4
3/27/2026,19:00,N,LZ_HOUSTON,60.56
3/27/2026,19:00,N,LZ_LCRA,43.74
3/27/2026,19:00,N,LZ_NORTH,25.97
3/27/2026,19:00,N,LZ_RAYBN,23.66
3/27/2026,19:00,N,LZ_SOUTH,42.85
3/27/2026,19:00,N,LZ_WEST,-12.51
3/27/2026,20:00,N,HB_BUSAVG,31.14
3/27/2026,20:00,N,HB_HOUSTON,53.79
3/27/2026,20:00,N,HB_HUBAVG,31.19
3/27/2026,20:00,N,HB_NORTH,25.95
3/27/2026,20:00,N,HB_PAN,2.92
3/27/2026,20:00,N,HB_SOUTH,46.79
3/27/2026,20:00,N,HB_WEST,-1.77
3/27/2026,20:00,N,LZ_AEN,49.55
3/27/2026,20:00,N,LZ_CPS,49.19
3/27/2026,20:00,N,LZ_HOUSTON,52.5
3/27/2026,20:00,N,LZ_LCRA,43.85
3/27/2026,20:00,N,LZ_NORTH,28.68
3/27/2026,20:00,N,LZ_RAYBN,26.09
3/27/2026,20:00,N,LZ_SOUTH,44.51
3/27/2026,20:00,N,LZ_WEST,0.29
3/27/2026,21:00,N,HB_BUSAVG,31.58
3/27/2026,21:00,N,HB_HOUSTON,48.13
3/27/2026,21:00,N,HB_HUBAVG,31.16
3/27/2026,21:00,N,HB_NORTH,27.33
3/27/2026,21:00,N,HB_PAN,6.8
3/27/2026,21:00,N,HB_SOUTH,47.08
3/27/2026,21:00,N,HB_WEST,2.11
3/27/2026,21:00,N,LZ_AEN,50.21
3/27/2026,21:00,N,LZ_CPS,47.14
3/27/2026,21:00,N,LZ_HOUSTON,47.82
3/27/2026,21:00,N,LZ_LCRA,43.64
3/27/2026,21:00,N,LZ_NORTH,30.18
3/27/2026,21:00,N,LZ_RAYBN,27.53
3/27/2026,21:00,N,LZ_SOUTH,46.05
3/27/2026,21:00,N,LZ_WEST,4.49
3/27/2026,22:00,N,HB_BUSAVG,28.58
3/27/2026,22:00,N,HB_HOUSTON,42.27
3/27/2026,22:00,N,HB_HUBAVG,28.29
3/27/2026,22:00,N,HB_NORTH,24.56
3/27/2026,22:00,N,HB_PAN,7.67
3/27/2026,22:00,N,HB_SOUTH,43.09
3/27/2026,22:00,N,HB_WEST,3.25
3/27/2026,22:00,N,LZ_AEN,45.74
3/27/2026,22:00,N,LZ_CPS,42.33
3/27/2026,22:00,N,LZ_HOUSTON,42.27
3/27/2026,22:00,N,LZ_LCRA,39.29
3/27/2026,22:00,N,LZ_NORTH,27.31
3/27/2026,22:00,N,LZ_RAYBN,24.77
3/27/2026,22:00,N,LZ_SOUTH,43.14
3/27/2026,22:00,N,LZ_WEST,6.03
3/27/2026,23:00,N,HB_BUSAVG,25.8
3/27/2026,23:00,N,HB_HOUSTON,37.63
3/27/2026,23:00,N,HB_HUBAVG,25.66
3/27/2026,23:00,N,HB_NORTH,21.94
3/27/2026,23:00,N,HB_PAN,7.26
3/27/2026,23:00,N,HB_SOUTH,39.32
3/27/2026,23:00,N,HB_WEST,3.74
3/27/2026,23:00,N,LZ_AEN,41.19
3/27/2026,23:00,N,LZ_CPS,38.11
3/27/2026,23:00,N,LZ_HOUSTON,37.63
3/27/2026,23:00,N,LZ_LCRA,35.32
3/27/2026,23:00,N,LZ_NORTH,24.52
3/27/2026,23:00,N,LZ_RAYBN,22.3
3/27/2026,23:00,N,LZ_SOUTH,39.57
3/27/2026,23:00,N,LZ_WEST,7.25
3/27/2026,24:00:00,N,HB_BUSAVG,22.89
3/27/2026,24:00:00,N,HB_HOUSTON,31.75
3/27/2026,24:00:00,N,HB_HUBAVG,22.73
3/27/2026,24:00:00,N,HB_NORTH,19.89
3/27/2026,24:00:00,N,HB_PAN,8.02
3/27/2026,24:00:00,N,HB_SOUTH,33.79
3/27/2026,24:00:00,N,HB_WEST,5.48
3/27/2026,24:00:00,N,LZ_AEN,35.31
3/27/2026,24:00:00,N,LZ_CPS,32.72
3/27/2026,24:00:00,N,LZ_HOUSTON,31.87
3/27/2026,24:00:00,N,LZ_LCRA,30.4
3/27/2026,24:00:00,N,LZ_NORTH,21.98
3/27/2026,24:00:00,N,LZ_RAYBN,20.23
3/27/2026,24:00:00,N,LZ_SOUTH,34.06
3/27/2026,24:00:00,N,LZ_WEST,9.09
3/28/2026,1:00,N,HB_BUSAVG,22.3
3/28/2026,1:00,N,HB_HOUSTON,28.05
3/28/2026,1:00,N,HB_HUBAVG,22.3
3/28/2026,1:00,N,HB_NORTH,20.14
3/28/2026,1:00,N,HB_PAN,12.6
3/28/2026,1:00,N,HB_SOUTH,29.65
3/28/2026,1:00,N,HB_WEST,11.34
3/28/2026,1:00,N,LZ_AEN,30.52
3/28/2026,1:00,N,LZ_CPS,28.93
3/28/2026,1:00,N,LZ_HOUSTON,28.18
3/28/2026,1:00,N,LZ_LCRA,27.13
3/28/2026,1:00,N,LZ_NORTH,21.87
3/28/2026,1:00,N,LZ_RAYBN,20.6
3/28/2026,1:00,N,LZ_SOUTH,29.73
3/28/2026,1:00,N,LZ_WEST,14.42
3/28/2026,2:00,N,HB_BUSAVG,23.22
3/28/2026,2:00,N,HB_HOUSTON,26.91
3/28/2026,2:00,N,HB_HUBAVG,23.66
3/28/2026,2:00,N,HB_NORTH,21.44
3/28/2026,2:00,N,HB_PAN,18.56
3/28/2026,2:00,N,HB_SOUTH,27.44
3/28/2026,2:00,N,HB_WEST,18.84
3/28/2026,2:00,N,LZ_AEN,27.78
3/28/2026,2:00,N,LZ_CPS,27.06
3/28/2026,2:00,N,LZ_HOUSTON,26.97
3/28/2026,2:00,N,LZ_LCRA,26.14
3/28/2026,2:00,N,LZ_NORTH,23.32
3/28/2026,2:00,N,LZ_RAYBN,22.6
3/28/2026,2:00,N,LZ_SOUTH,27.53
3/28/2026,2:00,N,LZ_WEST,22.16
3/28/2026,3:00,N,HB_BUSAVG,24.77
3/28/2026,3:00,N,HB_HOUSTON,26.03
3/28/2026,3:00,N,HB_HUBAVG,25.1
3/28/2026,3:00,N,HB_NORTH,23.9
3/28/2026,3:00,N,HB_PAN,23.08
3/28/2026,3:00,N,HB_SOUTH,26.33
3/28/2026,3:00,N,HB_WEST,24.13
3/28/2026,3:00,N,LZ_AEN,26.32
3/28/2026,3:00,N,LZ_CPS,26.1
3/28/2026,3:00,N,LZ_HOUSTON,26.04
3/28/2026,3:00,N,LZ_LCRA,25.73
3/28/2026,3:00,N,LZ_NORTH,24.66
3/28/2026,3:00,N,LZ_RAYBN,24.41
3/28/2026,3:00,N,LZ_SOUTH,26.59
3/28/2026,3:00,N,LZ_WEST,27.57
3/28/2026,4:00,N,HB_BUSAVG,27.38
3/28/2026,4:00,N,HB_HOUSTON,27.58
3/28/2026,4:00,N,HB_HUBAVG,27.62
3/28/2026,4:00,N,HB_NORTH,27.05
3/28/2026,4:00,N,HB_PAN,27.58
3/28/2026,4:00,N,HB_SOUTH,27.49
3/28/2026,4:00,N,HB_WEST,28.35
3/28/2026,4:00,N,LZ_AEN,27.39
3/28/2026,4:00,N,LZ_CPS,27.5
3/28/2026,4:00,N,LZ_HOUSTON,27.57
3/28/2026,4:00,N,LZ_LCRA,27.37
3/28/2026,4:00,N,LZ_NORTH,27.42
3/28/2026,4:00,N,LZ_RAYBN,27.41
3/28/2026,4:00,N,LZ_SOUTH,27.6
3/28/2026,4:00,N,LZ_WEST,30.54
3/28/2026,5:00,N,HB_BUSAVG,30.48
3/28/2026,5:00,N,HB_HOUSTON,30.57
3/28/2026,5:00,N,HB_HUBAVG,30.72
3/28/2026,5:00,N,HB_NORTH,30.2
3/28/2026,5:00,N,HB_PAN,30.95
3/28/2026,5:00,N,HB_SOUTH,30.39
3/28/2026,5:00,N,HB_WEST,31.7
3/28/2026,5:00,N,LZ_AEN,30.32
3/28/2026,5:00,N,LZ_CPS,30.52
3/28/2026,5:00,N,LZ_HOUSTON,30.55
3/28/2026,5:00,N,LZ_LCRA,30.31
3/28/2026,5:00,N,LZ_NORTH,30.5
3/28/2026,5:00,N,LZ_RAYBN,30.51
3/28/2026,5:00,N,LZ_SOUTH,30.54
3/28/2026,5:00,N,LZ_WEST,35.06
3/28/2026,6:00,N,HB_BUSAVG,34.81
3/28/2026,6:00,N,HB_HOUSTON,35
3/28/2026,6:00,N,HB_HUBAVG,35.07
3/28/2026,6:00,N,HB_NORTH,34.65
3/28/2026,6:00,N,HB_PAN,35.54
3/28/2026,6:00,N,HB_SOUTH,34.03
3/28/2026,6:00,N,HB_WEST,36.62
3/28/2026,6:00,N,LZ_AEN,34.75
3/28/2026,6:00,N,LZ_CPS,34.86
3/28/2026,6:00,N,LZ_HOUSTON,34.98
3/28/2026,6:00,N,LZ_LCRA,34.77
3/28/2026,6:00,N,LZ_NORTH,34.99
3/28/2026,6:00,N,LZ_RAYBN,35
3/28/2026,6:00,N,LZ_SOUTH,33.77
3/28/2026,6:00,N,LZ_WEST,40.82
3/28/2026,7:00,N,HB_BUSAVG,40.01
3/28/2026,7:00,N,HB_HOUSTON,40.1
3/28/2026,7:00,N,HB_HUBAVG,40.24
3/28/2026,7:00,N,HB_NORTH,40.1
3/28/2026,7:00,N,HB_PAN,40.95
3/28/2026,7:00,N,HB_SOUTH,38.39
3/28/2026,7:00,N,HB_WEST,42.36
3/28/2026,7:00,N,LZ_AEN,39.81
3/28/2026,7:00,N,LZ_CPS,40.02
3/28/2026,7:00,N,LZ_HOUSTON,40.07
3/28/2026,7:00,N,LZ_LCRA,39.88
3/28/2026,7:00,N,LZ_NORTH,40.33
3/28/2026,7:00,N,LZ_RAYBN,40.34
3/28/2026,7:00,N,LZ_SOUTH,37.66
3/28/2026,7:00,N,LZ_WEST,46.5
3/28/2026,8:00,N,HB_BUSAVG,44.37
3/28/2026,8:00,N,HB_HOUSTON,43.72
3/28/2026,8:00,N,HB_HUBAVG,44.6
3/28/2026,8:00,N,HB_NORTH,45.01
3/28/2026,8:00,N,HB_PAN,46.75
3/28/2026,8:00,N,HB_SOUTH,40.81
3/28/2026,8:00,N,HB_WEST,48.85
3/28/2026,8:00,N,LZ_AEN,42.63
3/28/2026,8:00,N,LZ_CPS,42.86
3/28/2026,8:00,N,LZ_HOUSTON,43.71
3/28/2026,8:00,N,LZ_LCRA,42.48
3/28/2026,8:00,N,LZ_NORTH,45.35
3/28/2026,8:00,N,LZ_RAYBN,45.36
3/28/2026,8:00,N,LZ_SOUTH,39.71
3/28/2026,8:00,N,LZ_WEST,52.84
3/28/2026,9:00,N,HB_BUSAVG,45.98
3/28/2026,9:00,N,HB_HOUSTON,44.65
3/28/2026,9:00,N,HB_HUBAVG,46.23
3/28/2026,9:00,N,HB_NORTH,46.85
3/28/2026,9:00,N,HB_PAN,49.12
3/28/2026,9:00,N,HB_SOUTH,41.45
3/28/2026,9:00,N,HB_WEST,51.96
3/28/2026,9:00,N,LZ_AEN,43.45
3/28/2026,9:00,N,LZ_CPS,43.67
3/28/2026,9:00,N,LZ_HOUSTON,44.65
3/28/2026,9:00,N,LZ_LCRA,43.26
3/28/2026,9:00,N,LZ_NORTH,47.41
3/28/2026,9:00,N,LZ_RAYBN,47.31
3/28/2026,9:00,N,LZ_SOUTH,40.13
3/28/2026,9:00,N,LZ_WEST,56.88
3/28/2026,10:00,N,HB_BUSAVG,44.15
3/28/2026,10:00,N,HB_HOUSTON,40.55
3/28/2026,10:00,N,HB_HUBAVG,44.15
3/28/2026,10:00,N,HB_NORTH,46
3/28/2026,10:00,N,HB_PAN,48.37
3/28/2026,10:00,N,HB_SOUTH,37.41
3/28/2026,10:00,N,HB_WEST,52.63
3/28/2026,10:00,N,LZ_AEN,40.1
3/28/2026,10:00,N,LZ_CPS,40.11
3/28/2026,10:00,N,LZ_HOUSTON,40.6
3/28/2026,10:00,N,LZ_LCRA,39.9
3/28/2026,10:00,N,LZ_NORTH,47.17
3/28/2026,10:00,N,LZ_RAYBN,46.67
3/28/2026,10:00,N,LZ_SOUTH,35.48
3/28/2026,10:00,N,LZ_WEST,57.98
3/28/2026,11:00,N,HB_BUSAVG,36.56
3/28/2026,11:00,N,HB_HOUSTON,35.72
3/28/2026,11:00,N,HB_HUBAVG,36.98
3/28/2026,11:00,N,HB_NORTH,36.62
3/28/2026,11:00,N,HB_PAN,34.6
3/28/2026,11:00,N,HB_SOUTH,34.42
3/28/2026,11:00,N,HB_WEST,41.14
3/28/2026,11:00,N,LZ_AEN,35.77
3/28/2026,11:00,N,LZ_CPS,35.82
3/28/2026,11:00,N,LZ_HOUSTON,35.77
3/28/2026,11:00,N,LZ_LCRA,35.76
3/28/2026,11:00,N,LZ_NORTH,37.04
3/28/2026,11:00,N,LZ_RAYBN,36.78
3/28/2026,11:00,N,LZ_SOUTH,33.96
3/28/2026,11:00,N,LZ_WEST,46.36
3/28/2026,12:00,N,HB_BUSAVG,30.23
3/28/2026,12:00,N,HB_HOUSTON,30.25
3/28/2026,12:00,N,HB_HUBAVG,30.69
3/28/2026,12:00,N,HB_NORTH,29.82
3/28/2026,12:00,N,HB_PAN,26.58
3/28/2026,12:00,N,HB_SOUTH,29.65
3/28/2026,12:00,N,HB_WEST,33.04
3/28/2026,12:00,N,LZ_AEN,30.55
3/28/2026,12:00,N,LZ_CPS,30.48
3/28/2026,12:00,N,LZ_HOUSTON,30.42
3/28/2026,12:00,N,LZ_LCRA,30.76
3/28/2026,12:00,N,LZ_NORTH,30.23
3/28/2026,12:00,N,LZ_RAYBN,29.85
3/28/2026,12:00,N,LZ_SOUTH,29.42
3/28/2026,12:00,N,LZ_WEST,36.89
3/28/2026,13:00,N,HB_BUSAVG,26.14
3/28/2026,13:00,N,HB_HOUSTON,26.27
3/28/2026,13:00,N,HB_HUBAVG,26.55
3/28/2026,13:00,N,HB_NORTH,25.55
3/28/2026,13:00,N,HB_PAN,19.07
3/28/2026,13:00,N,HB_SOUTH,26.47
